"";"Price";"Year";"Make";"Model";"Mileage";"Engine"
"875";179900;2010;NA;NA;79566;1,8
"876";184900;2009;NA;NA;105000;1,8
"877";99995;2005;NA;NA;199540;2
"878";1750000;2011;NA;NA;12200;6,2
"879";89900;2006;NA;NA;70000;1,6
"880";1399995;2015;NA;NA;150;4
"881";149500;2008;NA;NA;101492;1,8
"882";349990;2012;NA;NA;60500;NA
"883";84995;2003;NA;NA;209000;NA
"884";589900;2015;NA;NA;18950;2
"885";149900;2008;NA;NA;126000;2
"886";99900;2003;NA;NA;160000;NA
"887";119990;2007;NA;NA;184000;2
"888";569000;2015;NA;NA;19000;2
"889";379000;2014;NA;NA;20000;1,6
"890";399950;2014;NA;NA;9241;1,6
"891";219999;2009;NA;NA;109000;1,8
"892";349900;2015;NA;NA;10300;1,6
"893";169000;2009;NA;NA;65000;1,8
"894";474900;2014;NA;NA;13000;1,6
"895";489900;2014;NA;NA;17000;2
"896";589900;2015;NA;NA;18000;2,2
"897";669950;2012;NA;NA;52000;6,2
"898";349900;2012;NA;NA;90000;2,5
"899";109800;2004;NA;NA;238000;2,2
"900";329900;2014;NA;NA;22000;1,6
"901";549995;2015;NA;NA;50;NA
"902";279950;2011;NA;NA;44000;1,8
"903";229000;2007;NA;NA;74500;NA
"904";179950;2010;NA;NA;156000;3,5
"905";80000;2007;NA;NA;140200;1,8
"906";750000;2012;NA;NA;78900;2
"907";599900;2015;NA;NA;3500;2,5
"908";225990;2010;NA;NA;103494;2
"909";155500;2009;NA;NA;145000;1,8
"910";1149950;2014;NA;NA;15000;6,3
"911";189890;2010;NA;NA;99000;2
"912";645000;2015;NA;NA;10500;2,5
"913";273800;2012;NA;NA;62000;NA
"914";109990;2004;NA;NA;155000;2
"915";599900;2013;NA;NA;30000;NA
"916";254900;2012;NA;NA;140000;NA
"917";179900;2006;NA;NA;187806;2
"918";549900;2015;NA;NA;17000;2
"919";359900;2014;NA;NA;14000;1,6
"920";369950;2013;NA;NA;51976;NA
"921";419900;2014;NA;NA;57000;NA
"922";309900;2013;NA;NA;15877;1,6
"923";539900;2014;NA;NA;23000;2
"924";397500;2015;NA;NA;11210;1,6
"925";199900;2006;NA;NA;172200;5
"926";219500;2010;NA;NA;32000;2
"927";159900;2006;NA;NA;185000;5
"928";179900;2010;NA;NA;157000;2
"929";619900;2015;NA;NA;8500;2
"930";529900;2015;NA;NA;13000;2,2
"931";399995;2015;NA;NA;5000;2
"932";299990;2013;NA;NA;104000;1,8
"933";419900;2015;NA;NA;101;2
"934";549990;2015;NA;NA;101;2
"935";379900;2015;NA;NA;15000;NA
"936";409900;2011;NA;NA;67876;NA
"937";399950;2014;NA;NA;16444;1,6
"938";299000;2012;NA;NA;25000;1,8
"939";189900;2007;NA;NA;149300;2
"940";135000;2010;NA;NA;85000;NA
"941";449900;2014;NA;NA;18000;2,2
"942";749000;2010;NA;NA;61000;NA
"943";599950;2010;NA;NA;80600;NA
"944";1140000;2014;NA;NA;7000;NA
"945";359950;2014;NA;NA;40779;NA
"946";449950;2015;NA;NA;1615;2,1
"947";489950;2014;NA;NA;20125;1,6
"948";424950;2015;NA;NA;4029;1,8
"949";799990;2013;NA;NA;37000;5,5
"950";409900;2015;NA;NA;50;1,6
"951";339900;2013;NA;NA;29000;2
"952";449000;2013;NA;NA;20000;2
"953";274950;1984;NA;NA;74340;2,8
"954";499900;2014;NA;NA;6774;NA
"955";193995;2012;NA;NA;99000;1,8
"956";289950;2012;NA;NA;29090;NA
"957";489000;2015;NA;NA;8000;2
"958";164900;2011;NA;NA;42000;1,7
"959";15000;1979;NA;NA;234000;NA
"960";75000;1997;NA;NA;135000;2
"961";99899;2007;NA;NA;155000;NA
"962";959000;2014;NA;NA;24000;3
"963";449900;2015;NA;NA;1500;NA
"964";287000;2011;NA;NA;132000;NA
"965";134900;2007;NA;NA;165000;2
"966";549900;2015;NA;NA;11000;NA
"967";319900;2014;NA;NA;27000;NA
"968";135000;2008;NA;NA;126100;2
"969";76000;1997;NA;NA;134000;2
"970";159900;2008;NA;NA;109000;NA
"971";349950;2012;NA;NA;67800;2,5
"972";489950;2015;NA;NA;1500;2,1
"973";349950;2014;NA;NA;24000;1,8
"974";250000;2012;NA;NA;48000;NA
"975";529900;2015;NA;NA;NA;2
"976";189900;2007;NA;NA;137000;2,8
"977";750000;2008;NA;NA;71000;6,3
"978";124900;2007;NA;NA;186000;2,8
"979";189500;2009;NA;NA;53000;2
"980";1399995;2014;NA;NA;7000;6,3
"981";119000;2003;NA;NA;121000;3,2
"982";389900;2014;NA;NA;24291;2
"983";489990;2013;NA;NA;81600;NA
"984";85000;2004;NA;NA;196000;2
"985";599900;2015;NA;NA;18000;2,2
"986";289990;2011;NA;NA;126528;2
"987";219950;2010;NA;NA;65000;1,8
"988";389000;2014;NA;NA;8000;1,6
"989";309000;2014;NA;NA;16000;1,6
"990";519000;2015;NA;NA;3000;1,8
"991";399950;2014;NA;NA;11138;1,6
"992";215000;2013;NA;NA;50000;NA
"993";429900;2015;NA;NA;15500;1,6
"994";249990;2012;NA;NA;58243;1,6
"995";189900;2009;NA;NA;114100;2
"996";209900;2010;NA;NA;118000;1,8
"997";485000;2015;NA;NA;10000;2,5
"998";219900;2010;NA;NA;NA;2
"999";219900;2010;NA;NA;77000;2
"1000";379900;2014;NA;NA;11543;1,6
"1001";269900;2012;NA;NA;63000;1,6
"1002";674999;2012;NA;NA;37000;NA
"1003";119900;2002;NA;NA;150000;NA
"1004";349900;2008;NA;NA;135000;NA
"1005";259950;2010;NA;NA;63000;2
"1006";429900;2011;NA;NA;93152;NA
"1007";1850000;2014;NA;NA;29000;6,3
"1008";279990;2010;NA;NA;79000;3
"1009";79995;2005;NA;NA;125000;1,7
"1010";199990;2010;NA;NA;108000;NA
"1011";299995;2009;NA;NA;41280;2,2
"1012";119990;2006;NA;NA;79000;1,8
"1013";99900;2007;NA;NA;NA;NA
"1014";159950;2007;NA;NA;277000;3,5
"1015";549950;2015;NA;NA;1500;2,1
"1016";309990;2012;NA;NA;52000;2
"1017";359900;2009;NA;NA;32000;NA
"1018";259900;2012;NA;NA;139500;NA
"1019";109000;2006;NA;NA;102500;NA
"1020";239990;2012;NA;NA;NA;2,2
"1021";139900;2008;NA;NA;158000;NA
"1022";309950;2013;NA;NA;20535;NA
"1023";189900;2011;NA;NA;154000;1,8
"1024";249900;2010;NA;NA;73613;1,8
"1025";319900;2013;NA;NA;48000;1,8
"1026";389500;2014;NA;NA;26892;1,6
"1027";349900;2014;NA;NA;22000;1,6
"1028";479900;2015;NA;NA;10500;1,6
"1029";119995;1999;NA;NA;104850;2,8
"1030";209990;2011;NA;NA;NA;1,8
"1031";39950;1999;NA;NA;350000;2
"1032";299999;2008;NA;NA;154000;3,5
"1033";179500;2009;NA;NA;127200;2
"1034";729990;2015;NA;NA;101;2
"1035";419900;2015;NA;NA;101;2
"1036";419900;2015;NA;NA;101;2
"1037";399900;2014;NA;NA;31000;NA
"1038";379900;2014;NA;NA;22700;1,6
"1039";399950;2014;NA;NA;11836;1,6
"1040";429000;2015;NA;NA;19000;1,6
"1041";299950;2008;NA;NA;164000;3,2
"1042";169995;2009;NA;NA;171000;5
"1043";89950;2007;NA;NA;151877;1,6
"1044";209995;2009;NA;NA;158000;2,8
"1045";549000;2010;NA;NA;80000;3
"1046";410000;2013;NA;NA;23000;NA
"1047";359950;2014;NA;NA;22748;NA
"1048";749950;2013;NA;NA;27572;6,2
"1049";489950;2014;NA;NA;14523;1,6
"1050";529950;2013;NA;NA;15000;2,1
"1051";269995;2008;NA;NA;176000;5
"1052";349900;2013;NA;NA;33000;1,6
"1053";309950;2012;NA;NA;46000;1,8
"1054";599900;2015;NA;NA;12000;NA
"1055";359900;2014;NA;NA;13876;1,8
"1056";219950;2011;NA;NA;101000;NA
"1057";119990;2009;NA;NA;99000;1,8
"1058";309950;2013;NA;NA;12483;NA
"1059";154990;2007;NA;NA;101000;2
"1060";669950;2013;NA;NA;17000;3
"1061";169900;2007;NA;NA;149000;NA
"1062";155000;2006;NA;NA;93000;NA
"1063";219000;2007;NA;NA;66500;NA
"1064";449000;2013;NA;NA;20000;2
"1065";519000;2010;NA;NA;118600;6,3
"1066";359000;2007;NA;NA;104000;5
"1067";279900;2012;NA;NA;56000;2
"1068";69900;2007;NA;NA;141339;1,8
"1069";369900;2011;NA;NA;78998;2
"1070";475000;2015;NA;NA;15000;2,2
"1071";419000;2015;NA;NA;6700;NA
"1072";419900;2015;NA;NA;1500;2
"1073";129900;2003;NA;NA;149000;5
"1074";489950;2015;NA;NA;1500;2,1
"1075";289950;2014;NA;NA;37282;1,6
"1076";499899;2010;NA;NA;115000;NA
"1077";1689000;2015;NA;NA;1900;4,7
"1078";289000;2013;NA;NA;49200;2
"1079";289900;2013;NA;NA;55000;NA
"1080";449000;2010;NA;NA;42000;NA
"1081";389900;2014;NA;NA;18500;2,2
"1082";309995;2012;NA;NA;280000;NA
"1083";669900;2014;NA;NA;16000;2
"1084";239900;2012;NA;NA;93478;1,8
"1085";269990;2010;NA;NA;85713;NA
"1086";94900;2007;NA;NA;130000;2
"1087";399900;2014;NA;NA;16500;1,6
"1088";1089950;2012;NA;NA;28000;5,5
"1089";199990;2010;NA;NA;109000;2,2
"1090";349000;2014;NA;NA;25000;1,6
"1091";549000;2015;NA;NA;20000;2,2
"1092";219999;2009;NA;NA;109000;1,8
"1093";469950;2015;NA;NA;4597;1,6
"1094";149995;2003;NA;NA;103000;3,2
"1095";190000;2009;NA;NA;91000;NA
"1096";179000;2004;NA;NA;132000;NA
"1097";99900;2006;NA;NA;135000;2
"1098";380000;2015;NA;NA;15500;2
"1099";189900;2011;NA;NA;117200;1,8
"1100";1599995;2015;NA;NA;500;6,3
"1101";615000;2013;NA;NA;33000;NA
"1102";189995;2006;NA;NA;119000;3,5
"1103";759900;2013;NA;NA;20000;3
"1104";219900;2011;NA;NA;30000;2
"1105";169900;2006;NA;NA;111000;2
"1106";319990;2013;NA;NA;36000;NA
"1107";295000;2013;NA;NA;50000;NA
"1108";209900;2010;NA;NA;87000;1,8
"1109";119900;2007;NA;NA;176736;1,8
"1110";629900;2012;NA;NA;93000;5,5
"1111";120000;1995;NA;NA;NA;5
"1112";249950;2011;NA;NA;96000;2,2
"1113";99500;2007;NA;NA;NA;1,8
"1114";54900;2001;NA;NA;220000;2,4
"1115";449900;2014;NA;NA;12900;2,2
"1116";489950;2015;NA;NA;1500;2,1
"1117";69950;2000;NA;NA;69126;1,6
