"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"2468";159995;2014;"FORD";"FIESTA";20100;NA;225
"2469";74900;2007;"FORD";"FIESTA";95500;1,4;225
"2470";299995;2013;"FORD";"KUGA";30264;NA;225
"2471";339995;2012;"FORD";"RANGER";76000;3,2;225
"2472";126995;2015;"FORD";"FIGO";10000;1,4;225
"2473";399950;2014;"FORD";"RANGER";72914;3,2;225
"2474";149995;2014;"FORD";"FIESTA";19253;NA;225
"2475";398900;2014;"FORD";"RANGER";26500;NA;225
"2476";149995;2014;"FORD";"FIESTA";21000;NA;225
"2477";119990;2010;"FORD";"FOCUS";134000;1,8;225
"2478";249995;2014;"Featured";"Listing";42000;2;226
"2479";439950;2013;"FORD";"RANGER";41000;3,2;226
"2480";259900;2012;"FORD";"RANGER";96000;3,2;226
"2481";159900;2013;"FORD";"FOCUS";52500;NA;226
"2482";194995;2015;"FORD";"FOCUS";5000;1,6;226
"2483";428500;2014;"FORD";"RANGER";31000;3,2;226
"2484";369995;2013;"FORD";"RANGER";57654;3,2;226
"2485";119900;2014;"FORD";"FIGO";18398;1,4;226
"2486";129800;2009;"FORD";"FOCUS";173965;2;226
"2487";259950;2013;"FORD";"KUGA";16757;1,6;226
"2488";129995;2010;"FORD";"FOCUS";130500;2;226
"2489";249995;2014;"Featured";"Listing";42000;2;227
"2490";114950;2009;"FORD";"FOCUS";76000;2;227
"2491";265900;2013;"FORD";"KUGA";81366;1,6;227
"2492";264900;2011;"FORD";"RANGER";141000;NA;227
"2493";104995;2014;"FORD";"FIGO";31300;NA;227
"2494";439950;2014;"FORD";"RANGER";14000;3,2;227
"2495";359900;2013;"FORD";"RANGER";70000;3,2;227
"2496";429950;2014;"FORD";"RANGER";25500;3,2;227
"2497";109990;2011;"FORD";"FIGO";58000;1,4;227
"2498";125800;2015;"FORD";"FIGO";9000;NA;227
"2499";269990;2013;"FORD";"KUGA";39319;NA;227
"2500";249995;2014;"Featured";"Listing";42000;2;228
"2501";134900;2011;"FORD";"FIESTA";55105;NA;228
"2502";164900;2013;"FORD";"RANGER";105355;NA;228
"2503";409900;2014;"FORD";"RANGER";15183;NA;228
"2504";319900;2014;"FORD";"KUGA";17436;NA;228
"2505";384900;2014;"FORD";"RANGER";21000;NA;228
"2506";174900;2015;"FORD";"FIESTA";800;NA;228
"2507";134900;2015;"FORD";"FIGO";500;NA;228
"2508";324900;2014;"FORD";"RANGER";41841;3,2;228
"2509";119900;2006;"FORD";"RANGER";176000;2,5;228
"2510";189900;2013;"FORD";"RANGER";116000;2,2;228
"2511";249995;2014;"Featured";"Listing";42000;2;229
"2512";198900;2015;"FORD";"FIESTA";2500;NA;229
"2513";265650;2015;"FORD";"ECOSPORT";1500;NA;229
"2514";79995;2005;"FORD";"FIESTA";NA;2;229
"2515";289990;2014;"FORD";"KUGA";34000;1,6;229
"2516";119900;2014;"FORD";"FIGO";25000;1,4;229
"2517";399950;2014;"FORD";"RANGER";9000;3,2;229
"2518";109900;2011;"FORD";"RANGER";108000;2,2;229
"2519";219900;2011;"FORD";"RANGER";91000;NA;229
"2520";104900;2008;"FORD";"RANGER";97000;2,2;229
"2521";219995;2014;"FORD";"FOCUS";24000;1,6;229
"2522";249995;2014;"Featured";"Listing";42000;2;230
"2523";279900;2014;"FORD";"RANGER";35500;2,2;230
"2524";74990;2011;"FORD";"FIGO";129504;NA;230
"2525";329000;2012;"FORD";"RANGER";82000;3,2;230
"2526";334900;2013;"FORD";"RANGER";90000;3,2;230
"2527";449995;2014;"FORD";"RANGER";35000;3,2;230
"2528";129900;2014;"FORD";"FIGO";10000;NA;230
"2529";299900;2015;"FORD";"RANGER";50;2,2;230
"2530";74900;2006;"FORD";"FOCUS";181414;2;230
"2531";279900;2013;"FORD";"RANGER";88000;3,2;230
"2532";229995;2012;"FORD";"RANGER";40000;2,2;230
"2533";249995;2014;"Featured";"Listing";42000;2;231
"2534";269000;2014;"FORD";"RANGER";58000;2,2;231
"2535";159990;2012;"FORD";"FOCUS";1e+05;2;231
"2536";459990;2015;"FORD";"RANGER";7000;3,2;231
"2537";89990;2010;"FORD";"BANTAM";98000;1,3;231
"2538";999995;2008;"FORD";"MUSTANG";NA;5,8;231
"2539";159900;2014;"FORD";"FIESTA";39000;1,4;231
"2540";159950;2014;"FORD";"FIESTA";22508;1,4;231
"2541";145000;2011;"FORD";"FIESTA";42478;1,6;231
"2542";239900;2015;"FORD";"FOCUS";11200;1,6;231
"2543";234900;2015;"FORD";"FOCUS";8200;1,6;231
"2544";249995;2014;"Featured";"Listing";42000;2;232
"2545";259950;2013;"FORD";"RANGER";NA;2,2;232
"2546";389900;2013;"FORD";"RANGER";66761;3,2;232
"2547";339950;2012;"FORD";"RANGER";41500;4;232
"2548";239950;2012;"FORD";"RANGER";NA;2,2;232
"2549";259900;2012;"FORD";"RANGER";110421;3,2;232
"2550";105950;2005;"FORD";"RANGER";231300;2,5;232
"2551";229900;2014;"FORD";"RANGER";9500;NA;232
"2552";79900;2005;"FORD";"FOCUS";158000;NA;232
"2553";204900;2011;"FORD";"RANGER";93012;3;232
"2554";104900;2014;"FORD";"FIGO";22728;1,4;232
"2555";249995;2014;"Featured";"Listing";42000;2;233
"2556";379950;2013;"FORD";"RANGER";42000;3,2;233
"2557";219000;2014;"FORD";"ECOSPORT";33800;1;233
"2558";169950;2009;"FORD";"FOCUS";118000;2,5;233
"2559";249950;2012;"FORD";"KUGA";73950;2,5;233
"2560";274950;2015;"FORD";"ECOSPORT";101;1,5;233
"2561";259995;2012;"FORD";"KUGA";74000;NA;233
"2562";129950;2011;"FORD";"RANGER";197140;2,2;233
