"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"113";249950;2012;"VOLVO";"V40";61000;1,6;11
"114";349950;2015;"VOLVO";"V60";5100;1,6;11
"115";209900;2013;"VOLVO";"S60";64000;1,6;11
"116";89995;2006;"VOLVO";"V50";157000;2,4;11
"117";49990;2002;"VOLVO";"V70";221000;2,5;11
"118";249000;2011;"VOLVO";"XC60";138000;2,4;11
"119";114900;2006;"VOLVO";"XC70";118520;2;11
"120";339900;2015;"VOLVO";"V40";6000;NA;11
"121";339900;2012;"VOLVO";"XC60";75000;NA;11
"122";376900;2015;"VOLVO";"S60";1000;NA;12
"123";249900;2010;"VOLVO";"XC60";52000;NA;12
"124";299950;2014;"VOLVO";"V40";40000;NA;12
"125";124890;2011;"VOLVO";"V50";126000;2;12
"126";249000;2010;"VOLVO";"XC60";77000;2,4;12
"127";159990;2012;"VOLVO";"V40";94000;2;12
"128";79990;2005;"VOLVO";"S40";139000;2,4;12
"129";179950;2009;"VOLVO";"XC60";128000;2,4;12
"130";239950;2013;"VOLVO";"V40";60046;NA;12
"131";339900;2015;"VOLVO";"V40";120;NA;12
"132";389900;2015;"VOLVO";"S60";125;NA;12
"133";376900;2015;"VOLVO";"S60";1000;NA;13
"134";449900;2015;"VOLVO";"S60";130;NA;13
"135";65900;2007;"VOLVO";"V50";NA;NA;13
"136";199900;2012;"VOLVO";"C30";43000;NA;13
"137";139995;2012;"VOLVO";"C30";97589;NA;13
"138";199800;2012;"VOLVO";"S60";88000;1,6;13
"139";139900;2006;"VOLVO";"XC90";135000;NA;13
"140";79900;2005;"VOLVO";"S40";188000;2,4;13
"141";75000;2007;"VOLVO";"V50";125300;2;13
"142";374675;2015;"VOLVO";"S60";1986;NA;13
"143";99995;2010;"VOLVO";"S40";121000;NA;13
"144";376900;2015;"VOLVO";"S60";1000;NA;14
"145";69900;2006;"VOLVO";"V50";180000;2,5;14
"146";124990;2012;"VOLVO";"S40";116000;2;14
"147";139950;2005;"VOLVO";"XC90";165668;NA;14
"148";269900;2012;"VOLVO";"V40";31500;NA;14
"149";309900;2013;"VOLVO";"V40";28500;NA;14
"150";209000;2010;"VOLVO";"XC60";135000;NA;14
"151";279900;2010;"VOLVO";"XC60";87000;NA;14
"152";129995;2009;"VOLVO";"S40";78000;2;14
"153";199950;2009;"VOLVO";"XC60";115493;3;14
"154";485000;2014;"VOLVO";"XC60";13200;NA;14
"155";376900;2015;"VOLVO";"S60";1000;NA;15
"156";78000;2003;"VOLVO";"XC90";180214;NA;15
"157";179000;2010;"VOLVO";"XC70";104000;2;15
"158";129990;2010;"VOLVO";"C30";86620;NA;15
"159";359990;2015;"VOLVO";"S60";8060;NA;15
"160";369990;2015;"VOLVO";"S60";14000;NA;15
"161";359900;2012;"VOLVO";"XC60";72000;NA;15
"162";269900;2013;"VOLVO";"V40";60000;NA;15
"163";209900;2012;"VOLVO";"V40";65644;NA;15
"164";149500;2010;"VOLVO";"S40";121000;NA;15
"165";89900;2008;"VOLVO";"S40";118749;NA;15
"166";376900;2015;"VOLVO";"S60";1000;NA;16
"167";99990;2010;"VOLVO";"S40";90000;2;16
"168";89995;2006;"VOLVO";"S40";195000;2;16
"169";85800;2005;"VOLVO";"S40";118900;NA;16
"170";515900;2015;"VOLVO";"V60";7200;NA;16
"171";229900;2010;"VOLVO";"XC60";99700;NA;16
"172";169900;2010;"VOLVO";"C30";70000;NA;16
"173";149900;2010;"VOLVO";"S40";106000;NA;16
"174";269900;2010;"VOLVO";"XC60";68000;2,4;16
"175";89995;2006;"VOLVO";"S60";207079;2;16
"176";229900;2011;"VOLVO";"S60";69000;NA;16
"177";376900;2015;"VOLVO";"S60";1000;NA;17
"178";239900;2011;"VOLVO";"S60";46000;NA;17
"179";309000;2014;"VOLVO";"V60";14000;NA;17
"180";299000;2014;"VOLVO";"S60";7000;NA;17
"181";189000;2012;"VOLVO";"S60";50000;NA;17
"182";91700;2007;"VOLVO";"V50";110442;NA;17
"183";369000;2015;"VOLVO";"V40";4000;NA;17
"184";379000;2014;"VOLVO";"V40";20000;2;17
"185";309950;2014;"VOLVO";"V40";40100;NA;17
"186";149900;2011;"VOLVO";"S60";92567;1;17
"187";59900;2004;"VOLVO";"S60";207506;2,5;17
"188";376900;2015;"VOLVO";"S60";1000;NA;18
"189";59900;2004;"VOLVO";"S60";207506;2,5;18
"190";179990;2011;"VOLVO";"S40";114025;NA;18
"191";289950;2014;"VOLVO";"V40";34000;1,6;18
"192";229950;2011;"VOLVO";"S60";44000;2;18
"193";189950;2009;"VOLVO";"XC60";130000;3;18
"194";115900;2010;"VOLVO";"C30";90000;2;18
"195";205995;2011;"VOLVO";"S60";55800;2;18
"196";49999;1996;"VOLVO";"960";98000;3;18
"197";249000;2014;"VOLVO";"V40";72000;NA;18
"198";249000;2014;"VOLVO";"V40";65000;NA;18
"199";376900;2015;"VOLVO";"S60";1000;NA;19
"200";119900;2010;"VOLVO";"S40";110000;2;19
"201";22900;1999;"VOLVO";"S40";370000;2;19
"202";669750;2015;"VOLVO";"XC60";4160;NA;19
"203";NA;2015;"VOLVO";"XC60";4160;NA;19
"204";339750;2015;"VOLVO";"V40";960;NA;19
"205";339750;2015;"VOLVO";"V40";1252;NA;19
"206";329750;2015;"VOLVO";"V40";7331;NA;19
"207";369750;2015;"VOLVO";"V40";7511;NA;19
"208";389750;2015;"VOLVO";"V40";4684;NA;19
"209";389000;2015;"VOLVO";"S60";650;2;19
"210";479000;2014;"VOLVO";"XC60";24000;2;19
"211";376900;2015;"VOLVO";"S60";1000;NA;20
"212";449000;2014;"VOLVO";"XC60";21000;2;20
"213";329000;2015;"VOLVO";"V40";4750;1,6;20
"214";179000;2010;"VOLVO";"S60";143700;2,4;20
"215";134995;2010;"VOLVO";"S40";76100;2;20
"216";529950;2015;"VOLVO";"XC60";NA;2;20
"217";524950;2015;"VOLVO";"XC60";NA;2;20
"218";524950;2015;"VOLVO";"XC60";NA;2;20
"219";259990;2011;"VOLVO";"XC90";80000;2,4;20
"220";159900;2010;"VOLVO";"XC60";176800;2,4;20
"221";369750;2015;"VOLVO";"V40";726;NA;20
"222";376900;2015;"VOLVO";"S60";1000;NA;21
"223";369750;2015;"VOLVO";"V40";168;NA;21
"224";389750;2015;"VOLVO";"V40";1920;NA;21
"225";318750;2015;"VOLVO";"V40";373;NA;21
"226";59900;2005;"VOLVO";"S40";243000;2,5;21
"227";129900;2010;"VOLVO";"S40";84000;2;21
"228";169000;2011;"VOLVO";"C30";65000;1,6;21
"229";179000;2011;"VOLVO";"C30";51600;1,6;21
"230";164950;2010;"VOLVO";"C30";152946;NA;21
"231";259900;2011;"VOLVO";"XC60";79018;NA;21
"232";409900;2015;"VOLVO";"V40";3000;NA;21
"233";376900;2015;"VOLVO";"S60";1000;NA;22
"234";69950;2003;"VOLVO";"S40";150442;2;22
"235";59900;2006;"VOLVO";"S60";175186;2,5;22
"236";215900;2012;"VOLVO";"S60";64343;NA;22
"237";249900;2013;"VOLVO";"S60";51000;NA;22
"238";289900;2011;"VOLVO";"V60";47658;NA;22
"239";119900;2010;"VOLVO";"S40";113000;2,5;22
"240";199900;2013;"VOLVO";"V40";114000;1,6;22
"241";81000;2005;"VOLVO";"S40";185000;2,4;22
"242";196900;2013;"VOLVO";"C30";45000;2;22
"243";249000;2010;"VOLVO";"XC60";110000;2,4;22
"244";376900;2015;"VOLVO";"S60";1000;NA;23
"245";115990;2008;"VOLVO";"S60";89000;2;23
"246";259900;2011;"VOLVO";"XC60";95500;NA;23
"247";409950;2015;"VOLVO";"S60";NA;2,4;23
"248";424950;2015;"VOLVO";"S60";NA;2;23
"249";339950;2015;"VOLVO";"V40";NA;1,6;23
"250";389900;2015;"VOLVO";"S60";1500;NA;23
"251";399900;2015;"VOLVO";"V40";3000;NA;23
"252";469900;2015;"VOLVO";"S60";2500;NA;23
"253";539900;2015;"VOLVO";"XC60";3000;NA;23
"254";385900;2015;"VOLVO";"V40";3000;NA;23
"255";376900;2015;"VOLVO";"S60";1000;NA;24
