"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"106";199000;2009;"SUBARU";"FORESTER";131000;2,5;10
"107";199000;2010;"SUBARU";"FORESTER";62000;2,5;10
"108";259000;2013;"SUBARU";"XV";75000;2;10
"109";489000;2014;"SUBARU";"FORESTER";20000;2;10
"110";389000;2012;"SUBARU";"IMPREZA";65000;2,5;10
"111";149990;2009;"SUBARU";"FORESTER";170000;2,5;11
"112";259950;2011;"SUBARU";"TRIBECA";92388;3,6;11
"113";299950;2010;"SUBARU";"IMPREZA";61000;2,5;11
"114";149950;2009;"SUBARU";"OUTBACK";144872;3;11
"115";214950;2011;"SUBARU";"OUTBACK";90220;2,5;11
"116";299950;2013;"SUBARU";"BRZ";26409;2;11
"117";309900;2011;"SUBARU";"IMPREZA";55000;2,5;11
"118";329995;2011;"SUBARU";"WRX";18000;2,5;11
"119";169900;2008;"See";"12";151000;NA;11
"120";129950;2009;"SUBARU";"IMPREZA";82000;1,9;11
"121";64890;2003;"SUBARU";"FORESTER";182950;2,5;11
"122";149990;2009;"SUBARU";"FORESTER";170000;2,5;12
"123";309000;2015;"SUBARU";"XV";2000;2;12
"124";114950;2008;"SUBARU";"FORESTER";180000;2,5;12
"125";160000;2007;"See";"12";135000;3;12
"126";99995;2007;"SUBARU";"IMPREZA";112800;2;12
"127";79900;2006;"SUBARU";"FORESTER";217429;2,5;12
"128";249950;2013;"SUBARU";"XV";76577;2;12
"129";99950;2008;"SUBARU";"FORESTER";164168;2,5;12
"130";129950;2008;"SUBARU";"FORESTER";157889;2,5;12
"131";129000;2007;"SUBARU";"FORESTER";185000;2,5;12
"132";69900;2005;"See";"13";175000;2,5;12
"133";149990;2009;"SUBARU";"FORESTER";170000;2,5;13
"134";179000;2007;"SUBARU";"TRIBECA";1e+05;3;13
"135";89000;2007;"SUBARU";"FORESTER";214000;2,5;13
"136";499000;2015;"SUBARU";"FORESTER";1000;2;13
"137";279950;2014;"SUBARU";"XV";22000;2;13
"138";348950;2015;"SUBARU";"FORESTER";6487;2,5;13
"139";99950;2010;"SUBARU";"IMPREZA";101669;2;13
"140";69995;2004;"SUBARU";"IMPREZA";173000;2,5;13
"141";169950;2009;"SUBARU";"FORESTER";137887;2,5;13
"142";269950;2013;"SUBARU";"FORESTER";75181;2,5;13
"143";377800;2015;"SUBARU";"FORESTER";NA;2,5;13
"144";149990;2009;"SUBARU";"FORESTER";170000;2,5;14
"145";357500;2015;"SUBARU";"IMPREZA";NA;2;14
"146";322200;2015;"SUBARU";"IMPREZA";NA;2;14
"147";144995;2007;"SUBARU";"IMPREZA";189000;2,5;14
"148";199995;2008;"SUBARU";"FORESTER";118000;2,5;14
"149";149990;2009;"SUBARU";"FORESTER";170000;2,5;14
"150";239000;2010;"SUBARU";"OUTBACK";110000;2;14
"151";379000;2011;"SUBARU";"IMPREZA";58000;2;14
"152";189000;2011;"SUBARU";"FORESTER";115000;2,5;14
"153";129990;2007;"SUBARU";"FORESTER";165000;2,5;14
"154";389950;2013;"SUBARU";"FORESTER";56334;2;14
"155";149990;2009;"SUBARU";"FORESTER";170000;2,5;15
"156";75900;2004;"SUBARU";"FORESTER";213000;2,5;15
"157";209950;2011;"SUBARU";"FORESTER";61000;2,5;15
"158";159900;2010;"SUBARU";"LEGACY";109000;NA;15
"159";154950;2008;"SUBARU";"FORESTER";131000;2,5;15
"160";339000;2014;"SUBARU";"FORESTER";16000;2,5;15
"161";379900;2011;"SUBARU";"WRX";13000;NA;15
"162";259900;2010;"SUBARU";"IMPREZA";58000;2,5;15
"163";109900;2009;"SUBARU";"LEGACY";188000;2,5;15
"164";279000;2011;"SUBARU";"WRX";74000;2;15
"165";259000;2012;"SUBARU";"IMPREZA";65000;2;15
"166";149990;2009;"SUBARU";"FORESTER";170000;2,5;16
"167";199000;2011;"SUBARU";"FORESTER";95000;2,5;16
"168";189000;2010;"SUBARU";"FORESTER";96000;2,5;16
"169";289995;2012;"SUBARU";"IMPREZA";39000;2,5;16
"170";109900;2008;"SUBARU";"IMPREZA";177000;2;16
"171";59900;2002;"SUBARU";"FORESTER";128000;2,5;16
"172";149900;2010;"SUBARU";"OUTBACK";183000;NA;16
"173";189995;2011;"SUBARU";"FORESTER";94500;2,5;16
"174";99995;2007;"SUBARU";"FORESTER";162000;2,5;16
"175";129950;2011;"SUBARU";"LEGACY";88782;2;16
"176";84990;2005;"SUBARU";"IMPREZA";NA;2,5;16
"177";149990;2009;"SUBARU";"FORESTER";170000;2,5;17
"178";155000;2010;"SUBARU";"IMPREZA";NA;2;17
"179";629995;2014;"SUBARU";"WRX";100;2,5;17
"180";389990;2014;"SUBARU";"OUTBACK";NA;0,1;17
"181";299990;2014;"SUBARU";"XV";NA;0,1;17
"182";NA;2014;"SUBARU";"FORESTER";NA;2;17
"183";NA;2014;"SUBARU";"STI";NA;0,1;17
"184";379990;2014;"SUBARU";"OLD";NA;0,1;17
"185";NA;2014;"SUBARU";"WRX";NA;0,1;17
"186";389990;2014;"SUBARU";"BRZ";NA;2;17
"187";99950;2005;"SUBARU";"OUTBACK";200500;3;17
"188";149990;2009;"SUBARU";"FORESTER";170000;2,5;18
"189";259900;2010;"SUBARU";"FORESTER";38000;2,5;18
